INFO  2018-04-23 01:07:46,439 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/lib/swagger-oauth.js  
INFO  2018-04-23 01:07:46,464 [18   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 559.478ms 200 application/javascript
INFO  2018-04-23 01:07:46,509 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/lib/highlight.9.1.0.pack.js  
INFO  2018-04-23 01:07:46,514 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/lib/jsoneditor.min.js  
INFO  2018-04-23 01:07:46,607 [5    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/backbone-min.js'. Physical path: 'N/A'
INFO  2018-04-23 01:07:46,630 [7    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/highlight.9.1.0.pack.js'. Physical path: 'N/A'
INFO  2018-04-23 01:07:46,664 [13   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/jsoneditor.min.js'. Physical path: 'N/A'
INFO  2018-04-23 01:07:46,667 [6    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/swagger-oauth.js'. Physical path: 'N/A'
INFO  2018-04-23 01:07:46,669 [16   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/lib/marked.js  
INFO  2018-04-23 01:07:46,718 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 304.2318ms 200 application/javascript
INFO  2018-04-23 01:07:46,730 [16   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/marked.js'. Physical path: 'N/A'
INFO  2018-04-23 01:07:46,733 [5    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 490.8064ms 200 application/javascript
INFO  2018-04-23 01:07:46,760 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 341.169ms 200 application/javascript
INFO  2018-04-23 01:07:46,838 [17   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 424.578ms 200 application/javascript
INFO  2018-04-23 01:07:46,842 [16   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 148.6705ms 200 application/javascript
INFO  2018-04-23 01:07:46,868 [14   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/images/logo_small.png  
INFO  2018-04-23 01:07:46,896 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/v1/swagger.json  
INFO  2018-04-23 01:07:46,898 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/css/print.css  
INFO  2018-04-23 01:07:46,923 [14   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/images/logo_small.png'. Physical path: 'N/A'
INFO  2018-04-23 01:07:46,990 [7    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/css/print.css'. Physical path: 'N/A'
INFO  2018-04-23 01:07:46,993 [14   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 203.6689ms 200 image/png
INFO  2018-04-23 01:07:47,022 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 166.6112ms 200 text/css
INFO  2018-04-23 01:07:47,041 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/images/favicon-32x32.png  
INFO  2018-04-23 01:07:47,047 [13   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/images/favicon-32x32.png'. Physical path: 'N/A'
INFO  2018-04-23 01:07:47,053 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 15.0733ms 200 image/png
INFO  2018-04-23 01:07:47,081 [5    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/images/favicon-16x16.png  
INFO  2018-04-23 01:07:47,087 [5    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/images/favicon-16x16.png'. Physical path: 'N/A'
INFO  2018-04-23 01:07:47,093 [5    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 34.1027ms 200 image/png
INFO  2018-04-23 01:07:47,396 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 554.215ms 200 application/json
INFO  2018-04-23 01:07:47,773 [14   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/ui/on-complete.js?_=1524460067741  
INFO  2018-04-23 01:07:47,776 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:21021/swagger/ui/abp.js?_=1524460067740  
INFO  2018-04-23 01:07:47,843 [14   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/swagger/ui/on-complete.js'. Physical path: 'C:\Users\Administrator\Downloads\EdwardAbp\3.6.0\aspnet-core\src\EdwardAbp.Web.Host\wwwroot\swagger\ui\on-complete.js'
INFO  2018-04-23 01:07:47,846 [13   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/swagger/ui/abp.js'. Physical path: 'C:\Users\Administrator\Downloads\EdwardAbp\3.6.0\aspnet-core\src\EdwardAbp.Web.Host\wwwroot\swagger\ui\abp.js'
INFO  2018-04-23 01:07:47,883 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 106.4477ms 200 application/javascript
INFO  2018-04-23 01:07:47,905 [14   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 106.4504ms 200 application/javascript
DEBUG 2018-04-23 01:13:16,141 [1    ] Abp.Modules.AbpModuleManager             - Loading Abp modules...
DEBUG 2018-04-23 01:13:16,239 [1    ] Abp.Modules.AbpModuleManager             - Found 15 ABP modules in total.
DEBUG 2018-04-23 01:13:16,290 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: EdwardAbp.Web.Host.Startup.EdwardAbpWebHostModule, EdwardAbp.Web.Host, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-04-23 01:13:16,295 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: EdwardAbp.EdwardAbpWebCoreModule, EdwardAbp.Web.Core, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-04-23 01:13:16,296 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: EdwardAbp.EdwardAbpApplicationModule, EdwardAbp.Application, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-04-23 01:13:16,297 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: EdwardAbp.EdwardAbpCoreModule, EdwardAbp.Core, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-04-23 01:13:16,297 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Zero.AbpZeroCoreModule, Abp.ZeroCore, Version=3.5.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-04-23 01:13:16,297 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Zero.AbpZeroCommonModule, Abp.Zero.Common, Version=3.5.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-04-23 01:13:16,298 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.AbpKernelModule, Abp, Version=3.5.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-04-23 01:13:16,299 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.AutoMapper.AbpAutoMapperModule, Abp.AutoMapper, Version=3.5.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-04-23 01:13:16,299 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: EdwardAbp.EntityFrameworkCore.EdwardAbpEntityFrameworkModule, EdwardAbp.EntityFrameworkCore, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
